Order ID,Quantity,Product ID,Product Name,Supplier SKU,Position,Supplier,Customer,Department,Delivery street,Comment,Route nickname,Route ordering,Accept alternatives
1000599379,1,9684,Fullkornris M/grønnsaker 1kg Norrek,6754394,asko,Rosendal sykehjem og omsorgsboliger,Customer 102,rasmusrisasgate 13a,1,2200,1,Stavanger
1000599778,4,9329,Lapskaus Lys M/fårekjøtt 2 Kg,9725holmens,W-05-02,Holmens As,Customer 032,Kanalarmen 10,10,3400,1,Stavanger
1000598236,1,3863,"Fiskegrateng 2,5 Kg Holmens",1487holmens,W-08-02,Holmens As,Customer 100,Svanholmen 8,10,450,1,Stavanger
1000599492,1,3858,"Lasagne 2,5 Kg Holmens",1332holmens,W-12-01,Holmens As,Customer 019,Bergåsen 1,Bergåsveien 13,12,800,1,Stavanger
1000599845,2,3858,"Lasagne 2,5 Kg Holmens",1332holmens,W-12-01,Holmens As,Customer 056,Eskervegen 7,5,300,1,Stavanger
1000599159,4,5540,Kjøttdeig 400g 14% Fett Skjeggerød Fryst,5206991,W-14-01,Fatland,Customer 024,1. etg: Gauselvågen 2,Gauselvågen 16,Trenger kopi av ordre på mail:monica.rosenvold@stavanger.kommune.no,4,1600,1,Stavanger
1000599397,2,5540,Kjøttdeig 400g 14% Fett Skjeggerød Fryst,5206991,W-14-01,Fatland,Customer 025,Jonsokberget,11,4520,1,Stavanger
1000599427,9,5540,Kjøttdeig 400g 14% Fett Skjeggerød Fryst,5206991,W-14-01,Fatland,Customer 059,Tjuvholmveien 20,2,3100,1,Stavanger
1000599432,2,5540,Kjøttdeig 400g 14% Fett Skjeggerød Fryst,5206991,W-14-01,Fatland,Customer 019,Finnåsen 3,Bergåsveien 13,12,800,1,Stavanger
1000599449,6,5540,Kjøttdeig 400g 14% Fett Skjeggerød Fryst,5206991,W-14-01,Fatland,Customer 072,Bjørn farmannsgate 27,4,3200,0,Stavanger
1000591875,4,4410,Kyllingkjøttdeig Ytterøy Halal 700g,5845235,W-10-01,ytterøy,Customer 076,Porsholen 2A,8,600,1,Stavanger
1000598288,1,2864,Biffkarbonader 90gram 5 Kg Skjeggerød Fryst,4495214,W-16,Fatland,Customer 104,Plattformveien 8,3,1600,1,Stavanger
1000599111,1,2864,Biffkarbonader 90gram 5 Kg Skjeggerød Fryst,4495214,W-16,Fatland,Customer 001,Breivikvegen 45,11,0,1,Stavanger
1000596935,3,2866,Karbonader 1kg  Skjeggerød Fryst,5204121,W-17-01,Fatland,Customer 024,Gauselvågen 16,4,1600,1,Stavanger
1000599147,6,2866,Karbonader 1kg  Skjeggerød Fryst,5204121,W-17-01,Fatland,Customer 026,Verdalsvegen 31,7,3700,1,Stavanger
1000599249,4,2866,Karbonader 1kg  Skjeggerød Fryst,5204121,W-17-01,Fatland,Customer 079,Stor avdeling,Theavegen 9,5,3100,1,Stavanger
1000599628,1,2866,Karbonader 1kg  Skjeggerød Fryst,5204121,W-17-01,Fatland,Customer 084,Ramsvikkroken 2,1,0,1,Stavanger
1000599813,1,2866,Karbonader 1kg  Skjeggerød Fryst,5204121,W-17-01,Fatland,Customer 101,Jonsokberget 12,11,4000,1,Stavanger
1000599815,1,2866,Karbonader 1kg  Skjeggerød Fryst,5204121,W-17-01,Fatland,Customer 101,Jonsokberget 12,11,4000,1,Stavanger
1000599882,1,5239,"Karbonader Håndlagde 120g 2,5 Kg Holmens",9737holmens,W-12-01,Holmens As,Customer 064,Luramyrveien 59,8,1900,1,Stavanger
1000599492,1,2870,Kjøttpølse U/skinn 880g  Skjeggerød Fryst,5400571,W-02-01,Fatland,Customer 019,Bergåsen 1,Bergåsveien 13,12,800,1,Stavanger
1000599030,1,9231,Kjøttboller I Tomatsaus 2kg Grilstad,6367452,Holmens As,Stokka Sykehjem,Customer 009,"Lassaveien 10, 4022 Stavanger",13,1950,1,Stavanger
1000599788,1,2808,"Kylling Kjøttboller 1,5kg Ytterøy Halal Frys",21403,W-13-01,ytterøy,Customer 046,Hammaren 9a,3,0,1,Stavanger
1000599788,1,2867,Stekte Kjøttboller 1kg Skjeggerød Fryst,5210571,W-14-01,Fatland,Customer 046,Hammaren 9a,3,0,1,Stavanger
1000599382,1,2869,Grillpølse 500g Skjeggerød Fryst,5400231,W-14-01,Fatland,Customer 018,1.etg,Brattåsveien 21,12,600,1,Stavanger
1000598263,1,8250,Kylling Wienerpølse 520g Halal Ytterøy,80136,W-02-01,ytterøy,Customer 071,Bjørn Farmansgate 33,4,2700,1,Stavanger
1000599534,2,1579,Hamburger 8*100g Grilstad,2761252,W-03-01,asko,Customer 078,Bjørn Farmannsgate 30,4,2600,1,Stavanger
1000599427,3,1568,Laksefilet 500g U/ Skinn&ben Fiskemannen,3198447,W-03-03,asko,Customer 059,Tjuvholmveien 20,2,3100,1,Stavanger
1000598699,3,2609,Laksefilet Naturell 4x125g First Price,1328160,W-03-02,asko,Customer 060,Tjuvholmveien 18,2,3300,1,Stavanger
1000598978,12,2609,Laksefilet Naturell 4x125g First Price,1328160,W-03-02,asko,Customer 081,"Lindeveien 79, 1 etg",8,550,1,Stavanger
1000597890,1,3087,Laksefilet U/skinn Og Bein 8x125g Møremat 1 Kg,519728,W-15-01,Møremat,Customer 089,Storevardvegen 25,3,0,1,Stavanger
1000598080,1,3087,Laksefilet U/skinn Og Bein 8x125g Møremat 1 Kg,519728,W-15-01,Møremat,Customer 005,Austbøsvingene 50,9,900,1,Stavanger
1000598081,1,3087,Laksefilet U/skinn Og Bein 8x125g Møremat 1 Kg,519728,W-15-01,Møremat,Customer 005,Austbøsvingene 50,9,900,1,Stavanger
1000598087,1,3087,Laksefilet U/skinn Og Bein 8x125g Møremat 1 Kg,519728,W-15-01,Møremat,Customer 005,Austbøsvingene 50,9,900,1,Stavanger
1000599449,3,3087,Laksefilet U/skinn Og Bein 8x125g Møremat 1 Kg,519728,W-15-01,Møremat,Customer 072,Bjørn farmannsgate 27,4,3200,0,Stavanger
1000599795,1,1228,Fiskepinner Glutenfri 360g Findus,5129358,W-03-03,asko,Customer 105,Hamrasletta 9,3,1300,1,Stavanger
1000599058,2,3851,Kyllingpastrami Halal Skivet 200g Stang Fryst,5519087,W-03-03,asko,Customer 037,Kvalamarka 26,hau,350,1,Stavanger
1000598263,1,3853,Storfe Pålegg Halal Skivet 200g Stang,5519129,W-03-03,asko,Customer 071,Bjørn Farmansgate 33,4,2700,1,Stavanger
1000599219,1,3088,Fiskekaker 50g Møremat 1 Kg Glutenfri,598482,W-16-01,Møremat,Customer 011,FABRIKKVEIEN 25,10,2700,1,Stavanger
1000599342,4,3088,Fiskekaker 50g Møremat 1 Kg Glutenfri,598482,W-16-01,Møremat,Customer 070,Madlamarkveien 4,3,4400,1,Stavanger
1000599430,1,3088,Fiskekaker 50g Møremat 1 Kg Glutenfri,598482,W-16-01,Møremat,Customer 067,Bjørn Farmanns gate 31,4,3000,0,Stavanger
1000599447,2,3088,Fiskekaker 50g Møremat 1 Kg Glutenfri,598482,W-16-01,Møremat,Customer 074,Bjørn Farmannsgate 29,4,3100,0,Stavanger
1000599645,3,3088,Fiskekaker 50g Møremat 1 Kg Glutenfri,598482,W-16-01,Møremat,Customer 041,Fullshammarvegen 6,"Vi mottak 2-3 kg med dårlig pærer i sist uke. Vi måtte kaste de, ved behov kan jeg sende bilde? Jeg regner med at vi vil få tilsendt nye pærer kostnadsfritt denne uken. Mvh Berit I.B. ",11,3900,1,Stavanger
1000591875,1,3515,Fiskekaker Uten Melk Møremat 5 Kg Glutenfri,48458630,W-15-01,Møremat,Customer 076,Porsholen 2A,8,600,1,Stavanger
1000598868,1,1075,Isabella 10pk Hennig-olsen,836759,W-07-01,asko,Customer 098,Avdeling 3,"Lassaveien 10, 4022 Stavanger",13,1950,1,Stavanger
1000599021,3,2812,"Kyllingfilet 1,8 Kg Ytterøy Halal Frys",20821,W-07-01,ytterøy,Customer 073,Bjørn Farmannsgate 25,4,2900,1,Stavanger
1000599187,1,2812,"Kyllingfilet 1,8 Kg Ytterøy Halal Frys",20821,W-07-01,ytterøy,Customer 034,Torbjørn Hornkloves gate 51,9,2700,1,Stavanger
1000599260,1,2812,"Kyllingfilet 1,8 Kg Ytterøy Halal Frys",20821,W-07-01,ytterøy,Customer 079,Liten avdeling,Theavegen 9,5,3100,1,Stavanger
1000599436,1,2812,"Kyllingfilet 1,8 Kg Ytterøy Halal Frys",20821,W-07-01,ytterøy,Customer 035,Ravperleveien 5 a,4,800,1,Stavanger
1000599438,2,2812,"Kyllingfilet 1,8 Kg Ytterøy Halal Frys",20821,W-07-01,ytterøy,Customer 028,Storgata 12,5,1500,1,Stavanger
1000599862,1,2806,Kyllingfilet 5 Kg Halal Ytterøy Frys,20777,W-13-01,ytterøy,Customer 091,Elvegata 23,7,1100,1,Stavanger
1000599407,1,2806,Kyllingfilet 5 Kg Halal Ytterøy Frys,20777,W-13-01,ytterøy,Customer 055,Skillebekkgata 10,hau,5000,1,Stavanger
1000599405,2,4751,"Kyllingfilet Strimlet 1,2kg Ytterøy Halal",20699,W-04-02,ytterøy,Customer 051,Jernbanegata 6,5,1600,1,Stavanger
